Reporter Identifier	Reporter Name
AM12050	GB19498-RA [PREDICTED: Apis mellifera similar to bendless CG18319-PA (LOC409386), mRNA]
AM09003	GB16424-RA [PREDICTED: Apis mellifera similar to CG3168-PA, isoform A, transcript variant 1 (LOC409924), mRNA]
AM09003	GB16424-RA [PREDICTED: Apis mellifera similar to CG3168-PA, isoform A, transcript variant 1 (LOC409924), mRNA]
AM00082	"NW_001253177.1 SET: miRNA ame-mir-2-2; Apis mellifera linkage group 1 genomic contig, reference assembly (based on Amel_4.0 Group1.1)"
AM00082	"NW_001253177.1 SET: miRNA ame-mir-2-2; Apis mellifera linkage group 1 genomic contig, reference assembly (based on Amel_4.0 Group1.1)"
AM03095	GB10468-RA
AM03095	GB10468-RA
AM00090R	"NW_001253371.1 SET: miRNA HC_mir-34; Apis mellifera linkage group 5 genomic contig, reference assembly (based on Amel_4.0 Group5.13)"
AM00090R	"NW_001253371.1 SET: miRNA HC_mir-34; Apis mellifera linkage group 5 genomic contig, reference assembly (based on Amel_4.0 Group5.13)"
AM00676	DB768052 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10046O09 3', mRNA sequence
AM00676	DB768052 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10046O09 3', mRNA sequence
AM05818	GB13210-RA [PREDICTED: Apis mellifera similar to Probable elongation factor 1-beta (EF-1-beta) (LOC552649), mRNA]
AM05818	GB13210-RA [PREDICTED: Apis mellifera similar to Probable elongation factor 1-beta (EF-1-beta) (LOC552649), mRNA]
AM03238	GB10611-RA [PREDICTED: Apis mellifera similar to lethal (1) G0136 CG8198-PA (LOC552616), mRNA]
AM03238	GB10611-RA [PREDICTED: Apis mellifera similar to lethal (1) G0136 CG8198-PA (LOC552616), mRNA]
AM09654	GB30070-RA_2
AM09654	GB30070-RA_2
AM00757	[Antisense] GB12929-RA [PREDICTED: Apis mellifera similar to paralytic CG9907-PA, transcript variant 1 (LOC409018), mRNA]
AM00757	[Antisense] GB12929-RA [PREDICTED: Apis mellifera similar to paralytic CG9907-PA, transcript variant 1 (LOC409018), mRNA]
AM09474	GB16897-RA [PREDICTED: Apis mellifera similar to CG12038-PB, isoform B (LOC409931), mRNA]
AM09474	GB16897-RA [PREDICTED: Apis mellifera similar to CG12038-PB, isoform B (LOC409931), mRNA]
AM07033	GB14435-RA [PREDICTED: Apis mellifera similar to Protein lethal(2)essential for life (Protein Efl21) (LOC724367), mRNA]
AM07033	GB14435-RA [PREDICTED: Apis mellifera similar to Protein lethal(2)essential for life (Protein Efl21) (LOC724367), mRNA]
AM01159	NM_001040230.1 [Apis mellifera acetylcholinesterase (Ache), mRNA]
AM01159	NM_001040230.1 [Apis mellifera acetylcholinesterase (Ache), mRNA]
AM05385	GB12770-RA
AM05385	GB12770-RA
AM06190	GB13590-RA [PREDICTED: Apis mellifera similar to tetratricopeptide repeat domain 21B (LOC412650), mRNA]
AM06190	GB13590-RA [PREDICTED: Apis mellifera similar to tetratricopeptide repeat domain 21B (LOC412650), mRNA]
AM01904	DB767863 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10046E03 3', mRNA sequence
AM01904	DB767863 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10046E03 3', mRNA sequence
AM03941	GB11319-RA
AM03941	GB11319-RA
AM07262	GB14665-RA [PREDICTED: Apis mellifera similar to CG12207-PB, isoform B (LOC726265), mRNA]
AM07262	GB14665-RA [PREDICTED: Apis mellifera similar to CG12207-PB, isoform B (LOC726265), mRNA]
AM11574	GB19018-RA [PREDICTED: Apis mellifera hypothetical protein LOC725749 (LOC725749), mRNA]
AM11574	GB19018-RA [PREDICTED: Apis mellifera hypothetical protein LOC725749 (LOC725749), mRNA]
AM06903	GB14303-RA [PREDICTED: Apis mellifera similar to CG8209-PA (LOC552336), mRNA]
AM06903	GB14303-RA [PREDICTED: Apis mellifera similar to CG8209-PA (LOC552336), mRNA]
AM06148	GB13547-RA [PREDICTED: Apis mellifera similar to CG7708-PA, isoform A (LOC409043), mRNA]
AM06148	GB13547-RA [PREDICTED: Apis mellifera similar to CG7708-PA, isoform A (LOC409043), mRNA]
AM04394	GB11775-RA [PREDICTED: Apis mellifera similar to vacuolar peduncle CG9209-PB, isoform B (LOC410811), mRNA]
AM04394	GB11775-RA [PREDICTED: Apis mellifera similar to vacuolar peduncle CG9209-PB, isoform B (LOC410811), mRNA]
AM06846	GB14247-RA [PREDICTED: Apis mellifera similar to easter CG4920-PA (LOC726256), mRNA]
AM06846	GB14247-RA [PREDICTED: Apis mellifera similar to easter CG4920-PA (LOC726256), mRNA]
AM01198	BB170002B20E03.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170002B20E03 5', mRNA sequence
AM01198	BB170002B20E03.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170002B20E03 5', mRNA sequence
AM07624	GB15033-RA [PREDICTED: Apis mellifera similar to CG32705-PA (LOC551683), mRNA]
AM07624	GB15033-RA [PREDICTED: Apis mellifera similar to CG32705-PA (LOC551683), mRNA]
AM12287	GB19740-RA
AM12287	GB19740-RA
AM03409	GB10784-RA [PREDICTED: Apis mellifera similar to SP2637 CG5473-PA, isoform A (LOC412885), mRNA]
AM03409	GB10784-RA [PREDICTED: Apis mellifera similar to SP2637 CG5473-PA, isoform A (LOC412885), mRNA]
AM09025	GB16446-RA [PREDICTED: Apis mellifera similar to RNA-binding protein 5 (RNA-binding motif protein 5) (Putative tumor suppressor LUCA15) (G15 protein) (NY-REN-9 antigen), transcript variant 1 (LOC410688), mRNA]
AM09025	GB16446-RA [PREDICTED: Apis mellifera similar to RNA-binding protein 5 (RNA-binding motif protein 5) (Putative tumor suppressor LUCA15) (G15 protein) (NY-REN-9 antigen), transcript variant 1 (LOC410688), mRNA]
AM12309	GB19762-RA [PREDICTED: Apis mellifera similar to protein phosphatase 1, regulatory (inhibitor) subunit 8 (LOC412478), mRNA]
AM12309	GB19762-RA [PREDICTED: Apis mellifera similar to protein phosphatase 1, regulatory (inhibitor) subunit 8 (LOC412478), mRNA]
AM05210	GB12594-RA [PREDICTED: Apis mellifera similar to CG3817-PA (LOC724992), mRNA]
AM05210	GB12594-RA [PREDICTED: Apis mellifera similar to CG3817-PA (LOC724992), mRNA]
AM10296	GB17723-RA [PREDICTED: Apis mellifera similar to CG10793-PA (LOC551788), partial mRNA]
AM10296	GB17723-RA [PREDICTED: Apis mellifera similar to CG10793-PA (LOC551788), partial mRNA]
AM08869	GB16289-RA [PREDICTED: Apis mellifera similar to CG11396-PA (LOC412596), mRNA]
AM08869	GB16289-RA [PREDICTED: Apis mellifera similar to CG11396-PA (LOC412596), mRNA]
AM04005	GB11382-RA [PREDICTED: Apis mellifera hypothetical protein LOC725517 (LOC725517), mRNA]
AM04005	GB11382-RA [PREDICTED: Apis mellifera hypothetical protein LOC725517 (LOC725517), mRNA]
AM02734	GB10106-RA [PREDICTED: Apis mellifera similar to Tfb2 CG7764-PA (LOC412010), mRNA]
AM02734	GB10106-RA [PREDICTED: Apis mellifera similar to Tfb2 CG7764-PA (LOC412010), mRNA]
AM04021	GB11400-RA [PREDICTED: Apis mellifera similar to bab2 CG9102-PA (LOC411361), mRNA]
AM04021	GB11400-RA [PREDICTED: Apis mellifera similar to bab2 CG9102-PA (LOC411361), mRNA]
AM00284	GB30035-RA
AM00284	GB30035-RA
AM12721	GB30073-RA [Apis mellifera suppressor of variegation 3-9 (Su(var)3-9), mRNA]
AM12721	GB30073-RA [Apis mellifera suppressor of variegation 3-9 (Su(var)3-9), mRNA]
AM09466	GB16889-RA [PREDICTED: Apis mellifera similar to CG4382-PA (LOC409801), mRNA]
AM09466	GB16889-RA [PREDICTED: Apis mellifera similar to CG4382-PA (LOC409801), mRNA]
AM06613	GB14013-RA
AM06613	GB14013-RA
AM12011	GB19460-RA [PREDICTED: Apis mellifera similar to Aldolase CG6058-PF, isoform F (LOC550785), mRNA]
AM12011	GB19460-RA [PREDICTED: Apis mellifera similar to Aldolase CG6058-PF, isoform F (LOC550785), mRNA]
AM06332	GB13734-RA [PREDICTED: Apis mellifera similar to photorepair CG11205-PA, isoform A (LOC551610), mRNA]
AM06332	GB13734-RA [PREDICTED: Apis mellifera similar to photorepair CG11205-PA, isoform A (LOC551610), mRNA]
AM12624	GB20076-RA [PREDICTED: Apis mellifera similar to coronin, actin binding protein, 2B (LOC409316), mRNA]
AM12624	GB20076-RA [PREDICTED: Apis mellifera similar to coronin, actin binding protein, 2B (LOC409316), mRNA]
AM10268	GB17695-RA [PREDICTED: Apis mellifera similar to Ranbp21 CG12234-PA (LOC413344), mRNA]
AM10268	GB17695-RA [PREDICTED: Apis mellifera similar to Ranbp21 CG12234-PA (LOC413344), mRNA]
AM02933	GB10303-RA [PREDICTED: Apis mellifera similar to Histidine decarboxylase CG3454-PA (LOC408587), mRNA]
AM02933	GB10303-RA [PREDICTED: Apis mellifera similar to Histidine decarboxylase CG3454-PA (LOC408587), mRNA]
AM00203	GB30258-RA
AM00203	GB30258-RA
AM05514	GB12901-RA [PREDICTED: Apis mellifera similar to alcohol dehydrogenase, iron containing, 1 (LOC552069), partial mRNA]
AM05514	GB12901-RA [PREDICTED: Apis mellifera similar to alcohol dehydrogenase, iron containing, 1 (LOC552069), partial mRNA]
AM07937	GB15349-RA [PREDICTED: Apis mellifera similar to Phosphomannomutase 2 (PMM 2) (LOC550926), mRNA]
AM07937	GB15349-RA [PREDICTED: Apis mellifera similar to Phosphomannomutase 2 (PMM 2) (LOC550926), mRNA]
AM11322	GB18762-RA [PREDICTED: Apis mellifera similar to CG9918-PD (LOC551571), mRNA]
AM11322	GB18762-RA [PREDICTED: Apis mellifera similar to CG9918-PD (LOC551571), mRNA]
AM00877	DB775289 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10072J12 3', mRNA sequence
AM00877	DB775289 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10072J12 3', mRNA sequence
AM05076	GB12459-RA
AM05076	GB12459-RA
AM09550	GB16973-RA
AM09550	GB16973-RA
AM08785	GB16208-RA [PREDICTED: Apis mellifera similar to CG14076-PA (LOC726064), mRNA]
AM08785	GB16208-RA [PREDICTED: Apis mellifera similar to CG14076-PA (LOC726064), mRNA]
AM10565	GB17992-RA
AM10565	GB17992-RA
NaPi	Buffer
NaPi	Buffer
AM00009	GB30209-RA Dscam exon 16 [Apis mellifera Down syndrome cell adhesion molecule (Dscam), mRNA]
AM00009	GB30209-RA Dscam exon 16 [Apis mellifera Down syndrome cell adhesion molecule (Dscam), mRNA]
AM12616	GB20068-RA [PREDICTED: Apis mellifera similar to CG10721-PA (LOC552547), mRNA]
AM12616	GB20068-RA [PREDICTED: Apis mellifera similar to CG10721-PA (LOC552547), mRNA]
AM07368	GB14773-RA [PREDICTED: Apis mellifera similar to CG32663-PA, transcript variant 1 (LOC409039), mRNA]
AM07368	GB14773-RA [PREDICTED: Apis mellifera similar to CG32663-PA, transcript variant 1 (LOC409039), mRNA]
AM08517	GB15936-RA [PREDICTED: Apis mellifera similar to CG2931-PA, transcript variant 1 (LOC408620), mRNA]
AM08517	GB15936-RA [PREDICTED: Apis mellifera similar to CG2931-PA, transcript variant 1 (LOC408620), mRNA]
AM05196	GB12580-RA [PREDICTED: Apis mellifera similar to CG15720-PA (LOC410006), mRNA]
AM05196	GB12580-RA [PREDICTED: Apis mellifera similar to CG15720-PA (LOC410006), mRNA]
AM12901R	AM12901R Unknown [Arrayset: JDE_EST jdeO08_3DEF1, jdeO08_3DEF1 Group10.37_150866_150939]
AM12901R	AM12901R Unknown [Arrayset: JDE_EST jdeO08_3DEF1, jdeO08_3DEF1 Group10.37_150866_150939]
AM08655	GB16074-RA
AM08655	GB16074-RA
AM08361	GB15779-RA [PREDICTED: Apis mellifera similar to Zwischenferment CG12529-PA, isoform A (LOC725325), mRNA]
AM08361	GB15779-RA [PREDICTED: Apis mellifera similar to Zwischenferment CG12529-PA, isoform A (LOC725325), mRNA]
AM02890	GB10263-RA [PREDICTED: Apis mellifera similar to CG11983-PA (LOC726071), mRNA]
AM02890	GB10263-RA [PREDICTED: Apis mellifera similar to CG11983-PA (LOC726071), mRNA]
AM06167	"NW_001254578.1 SET: OGS; Apis mellifera genomic contig, reference assembly (based on Amel_4.0 GroupUn.1385)"
AM06167	"NW_001254578.1 SET: OGS; Apis mellifera genomic contig, reference assembly (based on Amel_4.0 GroupUn.1385)"
AM11483	GB18926-RA [PREDICTED: Apis mellifera similar to CG5882-PA (LOC412109), partial mRNA]
AM11483	GB18926-RA [PREDICTED: Apis mellifera similar to CG5882-PA (LOC412109), partial mRNA]
AM02060	BB160010A10G05.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160010A10G05 5', mRNA sequence
AM02060	BB160010A10G05.5 Bee Brain Normalized Library, BB16 Apis mellifera cDNA clone BB160010A10G05 5', mRNA sequence
AM08149	GB15565-RA [PREDICTED: Apis mellifera similar to CG5044-PA, isoform A (LOC412796), mRNA]
AM08149	GB15565-RA [PREDICTED: Apis mellifera similar to CG5044-PA, isoform A (LOC412796), mRNA]
AM02840	GB10213-RA
AM02840	GB10213-RA
AM03512	GB10887-RA [PREDICTED: Apis mellifera similar to Serine-protein kinase ATM (Ataxia telangiectasia mutated homolog) (A-T, mutated homolog) (LOC725613), mRNA]
AM03512	GB10887-RA [PREDICTED: Apis mellifera similar to Serine-protein kinase ATM (Ataxia telangiectasia mutated homolog) (A-T, mutated homolog) (LOC725613), mRNA]
AM03384	GB10759-RA [Apis mellifera ecdysteroid-regulated gene E74 (E74), mRNA]
AM03384	GB10759-RA [Apis mellifera ecdysteroid-regulated gene E74 (E74), mRNA]
AM03357	GB10732-RA [PREDICTED: Apis mellifera similar to CG2918-PA (LOC551763), mRNA]
AM03357	GB10732-RA [PREDICTED: Apis mellifera similar to CG2918-PA (LOC551763), mRNA]
AM01629	BB170015B20F12.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170015B20F12 5', mRNA sequence
AM01629	BB170015B20F12.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170015B20F12 5', mRNA sequence
AM00598R	DB738305 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10037E06 5', mRNA sequence
AM00598R	DB738305 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10037E06 5', mRNA sequence
AM12252	GB19705-RA [PREDICTED: Apis mellifera similar to CG8707-PA (LOC551980), mRNA]
AM12252	GB19705-RA [PREDICTED: Apis mellifera similar to CG8707-PA (LOC551980), mRNA]
AM02842	GB10215-RA [PREDICTED: Apis mellifera similar to DNA polymerase epsilon subunit 2 (LOC724891), mRNA]
AM02842	GB10215-RA [PREDICTED: Apis mellifera similar to DNA polymerase epsilon subunit 2 (LOC724891), mRNA]
AM11698	GB19144-RA [PREDICTED: Apis mellifera similar to Elongation of very long chain fatty acids protein 1 (LOC725255), partial mRNA]
AM11698	GB19144-RA [PREDICTED: Apis mellifera similar to Elongation of very long chain fatty acids protein 1 (LOC725255), partial mRNA]
AM04111	GB11491-RA
AM04111	GB11491-RA
AM05596	GB12985-RA
AM05596	GB12985-RA
AM00054	"NW_001253310.1 SET: miRNA 2-25:Contig1504:156:230:+; Apis mellifera linkage group 3 genomic contig, reference assembly (based on Amel_4.0 Group3.18)"
AM00054	"NW_001253310.1 SET: miRNA 2-25:Contig1504:156:230:+; Apis mellifera linkage group 3 genomic contig, reference assembly (based on Amel_4.0 Group3.18)"
AM03552	GB10927-RA
AM03552	GB10927-RA
AM09940	GB17367-RA [PREDICTED: Apis mellifera similar to CG32155-PA (LOC551312), partial mRNA]
AM09940	GB17367-RA [PREDICTED: Apis mellifera similar to CG32155-PA (LOC551312), partial mRNA]
AM05064	GB30300-RA [PREDICTED: Apis mellifera similar to CAP, adenylate cyclase-associated protein 1, transcript variant 1 (LOC410158), mRNA]
AM05064	GB30300-RA [PREDICTED: Apis mellifera similar to CAP, adenylate cyclase-associated protein 1, transcript variant 1 (LOC410158), mRNA]
AM07550	GB14959-RA [PREDICTED: Apis mellifera hypothetical protein LOC724313 (LOC724313), mRNA]
AM07550	GB14959-RA [PREDICTED: Apis mellifera hypothetical protein LOC724313 (LOC724313), mRNA]
AM00459R	DB732485 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10015I08 5', mRNA sequence
AM00459R	DB732485 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10015I08 5', mRNA sequence
AM01402	BB170019A20G11.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170019A20G11 5', mRNA sequence
AM01402	BB170019A20G11.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170019A20G11 5', mRNA sequence
AM02196	XM_001119931.1 [PREDICTED: Apis mellifera hypothetical protein LOC724178 (LOC724178), mRNA]
AM02196	XM_001119931.1 [PREDICTED: Apis mellifera hypothetical protein LOC724178 (LOC724178), mRNA]
AM07730	GB15140-RA
AM07730	GB15140-RA
AM06275	GB13677-RA [PREDICTED: Apis mellifera similar to cactin CG1676-PA, transcript variant 2 (LOC552594), mRNA]
AM06275	GB13677-RA [PREDICTED: Apis mellifera similar to cactin CG1676-PA, transcript variant 2 (LOC552594), mRNA]
AM07050	GB14452-RA [PREDICTED: Apis mellifera similar to bone morphogenetic protein 1 isoform 1, precursor (LOC726948), mRNA]
AM07050	GB14452-RA [PREDICTED: Apis mellifera similar to bone morphogenetic protein 1 isoform 1, precursor (LOC726948), mRNA]
AM01761	BB170010A10D03.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170010A10D03 5', mRNA sequence
AM01761	BB170010A10D03.5 Bee Brain Normalized/Subtracted Library, BB17 Apis mellifera cDNA clone BB170010A10D03 5', mRNA sequence
AM12137	GB19584-RA [PREDICTED: Apis mellifera similar to Transferrin 3 CG3666-PA (LOC726601), mRNA]
AM12137	GB19584-RA [PREDICTED: Apis mellifera similar to Transferrin 3 CG3666-PA (LOC726601), mRNA]
AM06902	GB14302-RA [PREDICTED: Apis mellifera hypothetical protein LOC724490 (LOC724490), mRNA]
AM06902	GB14302-RA [PREDICTED: Apis mellifera hypothetical protein LOC724490 (LOC724490), mRNA]
AM03685	GB11061-RA [PREDICTED: Apis mellifera similar to CG31133-PA (LOC413647), mRNA]
AM03685	GB11061-RA [PREDICTED: Apis mellifera similar to CG31133-PA (LOC413647), mRNA]
AM05974	GB13371-RA [PREDICTED: Apis mellifera similar to lethal (1) G0269 CG1696-PA (LOC408417), mRNA]
AM05974	GB13371-RA [PREDICTED: Apis mellifera similar to lethal (1) G0269 CG1696-PA (LOC408417), mRNA]
AM00725R	DB742850 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10052P03 5', mRNA sequence
AM00725R	DB742850 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10052P03 5', mRNA sequence
AM08468	GB15887-RA [PREDICTED: Apis mellifera similar to 312 CG9166-PA (LOC726695), mRNA]
AM08468	GB15887-RA [PREDICTED: Apis mellifera similar to 312 CG9166-PA (LOC726695), mRNA]
AM04859	GB12239-RA
AM04859	GB12239-RA
AM12083	GB19531-RA [PREDICTED: Apis mellifera similar to sec23 CG1250-PA, isoform A, transcript variant 1 (LOC408983), mRNA]
AM12083	GB19531-RA [PREDICTED: Apis mellifera similar to sec23 CG1250-PA, isoform A, transcript variant 1 (LOC408983), mRNA]
AM00882	DB748929 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10074F06 5', mRNA sequence
AM00882	DB748929 RIKEN full-length enriched honey bee cDNA library, head Apis mellifera cDNA clone BH10074F06 5', mRNA sequence
AM08891	GB16311-RA
AM08891	GB16311-RA
AM05778	GB30543-RA [PREDICTED: Apis mellifera similar to activin- CG11062-PA (LOC727335), mRNA]
AM05778	GB30543-RA [PREDICTED: Apis mellifera similar to activin- CG11062-PA (LOC727335), mRNA]
AM03641	GB11017-RA [PREDICTED: Apis mellifera similar to Valyl-tRNA synthetase CG4062-PA, isoform A, transcript variant 1 (LOC411734), mRNA]
AM03641	GB11017-RA [PREDICTED: Apis mellifera similar to Valyl-tRNA synthetase CG4062-PA, isoform A, transcript variant 1 (LOC411734), mRNA]
AM08557	GB30460-RA
AM08557	GB30460-RA
AM04998	GB12380-RA
AM04998	GB12380-RA
AM03032	GB30288-RA [PREDICTED: Apis mellifera similar to Axin-2 (Axis inhibition protein 2) (LOC724501), mRNA]
